@relation data

@attribute att1 {Color,' Black and White'}
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 {English,Mandarin,Aboriginal,Spanish,French,Filipino,Maya,Kazakh,Telugu,Cantonese,Japanese,Aramaic,Italian,Dutch,Dari,German,Mongolian,Thai,Bosnian,Korean,Hungarian,Hindi,Icelandic,Danish,Portuguese,Norwegian,Czech,Russian,None,Zulu,Hebrew,Dzongkha,Arabic,Vietnamese,Indonesian,Romanian,Persian,Swedish}
@attribute att7 {USA,UK,'New Zealand',Canada,Australia,Germany,China,'New Line',France,Japan,Spain,'Hong Kong','Czech Republic',Peru,'South Korea',India,Aruba,Denmark,Belgium,Ireland,'South Africa',Italy,Romania,Chile,Netherlands,Hungary,Russia,Mexico,Greece,Taiwan,'Official site',Thailand,Iran,'West Germany',Georgia,Iceland,Brazil,Finland,Norway,Argentina,Colombia,Poland,Israel,Indonesia,Afghanistan,Sweden,Philippines}
@attribute att8 {PG-13,PG,G,R,Approved,NC-17,X,'Not Rated',Unrated,M,GP,Passed}
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric

@data
Color,611,611,451,181,English,USA,PG,2,4,2,1
Color,1789,1022,3521,5630,English,USA,R,2,3,2,1
Color,767,1367,3522,4785,English,UK,PG,2,2,4,1
Color,476,253,1459,5631,English,USA,PG,2,3,2,1
Color,1790,1410,3523,5633,English,USA,R,2,3,2,1
Color,152,1126,758,5635,English,USA,R,2,4,2,1
Color,1792,834,792,1070,English,USA,R,2,4,2,1
Color,1794,558,3529,5640,English,USA,PG-13,2,4,2,1
Color,776,1559,3530,5641,English,USA,R,2,4,2,1
Color,1795,1560,3531,3369,English,USA,PG,2,3,2,1
Color,1626,1561,3532,5642,English,USA,R,2,3,2,1
Color,1796,721,405,4700,English,USA,PG-13,2,4,2,1
Color,1797,613,1237,3242,English,UK,R,2,4,2,1
Color,1798,1563,2956,5644,English,USA,R,2,4,2,1
Color,872,1322,3015,3136,English,USA,R,2,4,2,1
Color,1800,483,3536,5647,English,USA,R,2,3,2,1
Color,1801,1565,3537,1583,English,USA,R,2,4,2,1
Color,1802,72,731,3035,English,USA,R,2,4,2,0
Color,1803,430,65,5649,English,USA,R,2,4,2,0
Color,1178,61,518,5650,English,USA,R,2,4,2,0
Color,81,623,3540,1672,Zulu,UK,R,2,4,2,0
Color,1686,93,172,581,English,USA,?,2,4,4,0
Color,858,1567,3541,5651,English,USA,R,2,4,2,0
Color,609,1,197,2350,English,USA,R,2,4,2,0
Color,1257,1114,3542,5532,Korean,'South Korea',R,2,4,2,0
Color,1804,1568,3543,5652,English,USA,PG,2,4,2,0
Color,1805,607,3544,5653,English,Canada,'Not Rated',2,4,2,0
Color,1806,1569,3545,5654,English,Mexico,R,2,4,2,0
Color,1808,1570,3546,1603,?,USA,PG,2,4,2,0
Color,1811,396,191,5656,English,USA,R,2,4,2,0
Color,1813,1571,3550,5658,English,USA,R,2,4,2,0
Color,196,639,2714,4748,English,USA,R,3,4,2,1
Color,1261,1573,3552,5660,German,Germany,R,2,4,2,0
Color,1814,1574,1210,1423,English,USA,R,2,4,2,0
Color,1815,1575,3553,1990,English,USA,R,2,4,2,0
Color,1816,1000,3554,5661,English,USA,R,2,4,2,0
Color,1021,280,1159,605,English,Germany,R,2,4,2,0
Color,24,1,9,203,English,USA,PG,4,4,2,1
Color,1821,1577,2916,2894,English,USA,R,2,4,2,0
Color,85,177,2194,4162,English,USA,PG,4,4,2,1
Color,385,1513,3565,5670,Portuguese,Brazil,R,2,4,2,1
Color,1833,1583,1313,1516,English,USA,R,1,4,2,1
Color,1834,1585,1638,5673,English,USA,PG-13,2,4,2,0
Color,630,1586,3187,5674,French,France,Unrated,2,4,2,1
Color,1128,1588,3570,5677,English,USA,R,2,4,2,1
' Black and White',1703,1589,3571,5678,English,USA,'Not Rated',2,2,2,1
Color,1837,1410,1772,5679,English,USA,R,2,3,2,1
' Black and White',1738,1590,3572,5680,English,USA,Passed,2,1,2,1
' Black and White',873,1161,2482,1592,English,USA,PG,2,3,2,1
Color,233,1591,2853,5681,English,USA,R,2,4,2,0
Color,1839,1209,3574,5682,English,USA,R,2,4,2,1
Color,873,1161,1445,2316,English,USA,R,2,3,2,1
Color,1319,1597,3580,5688,English,USA,R,2,3,2,1
Color,1072,1599,3171,4622,English,UK,R,2,3,4,1
Color,1844,696,3582,807,English,USA,R,2,4,2,0
Color,658,1,233,469,English,USA,R,3,4,2,0
Color,1846,1601,3584,5691,Spanish,Spain,R,2,4,1,0
Color,1627,1605,1663,2713,English,USA,R,2,4,2,1
Color,1851,1606,3587,5694,English,USA,PG,2,4,2,1
Color,1095,797,1239,394,English,USA,R,3,4,2,1
Color,708,33,233,550,English,USA,PG,3,4,4,0
Color,1852,1607,2747,5695,English,USA,R,2,3,2,1
Color,1854,1609,3589,5698,English,USA,R,2,4,1,1
Color,525,63,1449,2700,English,USA,R,2,3,2,1
Color,1557,1537,3590,5699,English,USA,R,2,4,2,1
Color,776,1610,3591,5700,English,USA,R,2,3,2,1
Color,1856,852,1059,3004,English,USA,R,2,4,2,0
Color,1240,281,3595,5704,English,USA,PG-13,2,4,2,1
Color,1859,675,1478,5705,English,Spain,R,2,4,2,0
Color,1860,845,543,5706,English,USA,R,2,4,2,1
Color,1638,1030,228,5707,English,USA,?,1,3,1,1
Color,327,1614,3596,5708,English,USA,R,2,4,2,1
Color,1861,1040,1794,3636,English,USA,'Not Rated',2,4,2,0
Color,1862,748,3597,4867,English,USA,?,2,4,2,0
' Black and White',436,282,388,1726,English,USA,PG-13,3,4,2,1
Color,1863,1356,3598,2204,English,USA,PG-13,2,4,2,0
Color,1864,1615,3599,5709,English,USA,R,2,4,1,0
Color,1865,220,1392,5710,English,UK,PG-13,3,4,2,0
Color,1153,1616,3600,5711,German,Germany,R,2,4,2,0
Color,1866,1617,1148,5712,Spanish,USA,PG-13,2,4,2,0
Color,66,930,674,5713,English,USA,R,2,4,2,0
Color,437,85,727,2146,English,USA,R,2,4,2,1
Color,1870,363,2247,5714,English,Poland,PG-13,2,4,2,0
Color,1594,1054,444,2295,English,UK,Unrated,1,4,2,0
Color,1873,1622,768,5718,English,USA,PG-13,2,4,2,0
Color,252,1624,3605,1763,English,USA,G,2,1,2,1
Color,601,1626,3607,5721,English,USA,R,2,3,2,1
Color,1877,1627,3608,5722,English,USA,R,2,3,2,1
Color,1808,1175,1163,43,English,USA,PG-13,2,4,2,0
Color,1878,461,304,1227,English,USA,PG-13,2,4,2,1
' Black and White',1884,1632,1397,1461,English,USA,'Not Rated',2,1,4,1
Color,1886,1633,3614,5727,Norwegian,Norway,R,3,4,2,0
Color,1887,1634,3615,5728,English,USA,R,2,4,2,0
Color,494,1422,3620,3248,English,UK,Approved,2,2,2,1
Color,1891,1639,3621,5733,English,USA,R,2,3,2,0
Color,1892,1641,3624,5736,English,USA,R,2,4,2,1
' Black and White',83,1642,79,5738,English,Australia,R,2,3,2,1
Color,1894,909,3237,5739,Cantonese,'Hong Kong',R,2,3,2,1
Color,709,1643,3626,5740,English,USA,R,2,4,2,1
Color,1895,1644,3627,5741,English,France,R,2,4,2,1
Color,176,1082,3628,4910,German,Germany,R,2,4,4,1
Color,1896,1645,1463,5742,English,USA,PG-13,2,4,4,1
Color,1899,1647,3629,5743,French,France,PG-13,2,4,1,0
Color,1900,1648,1869,3414,English,Canada,PG-13,2,4,2,1
Color,776,1649,3630,5745,English,USA,R,2,4,1,1
Color,114,1650,3631,5746,Spanish,Mexico,R,2,4,2,1
Color,534,185,3632,1222,English,USA,R,1,4,2,1
Color,1902,37,3634,5748,English,USA,R,2,4,2,1
Color,1904,1653,1670,5750,English,USA,R,2,4,2,1
Color,1905,1654,3637,3051,English,UK,R,2,4,2,1
Color,50,6,34,1251,English,USA,R,2,4,2,1
Color,580,247,1617,5753,English,USA,PG-13,2,4,2,1
Color,151,218,2417,571,English,USA,R,2,4,2,1
Color,1907,1656,3639,5754,English,UK,R,2,3,2,1
Color,85,957,594,2712,English,UK,PG-13,3,4,4,0
Color,1559,1658,3640,5755,English,USA,Unrated,2,4,2,0
Color,1908,1659,3641,5756,Hebrew,Israel,R,1,4,2,1
Color,1909,1660,1894,5757,English,USA,PG-13,2,4,2,0
Color,1765,1396,3642,5758,English,USA,?,2,4,2,0
Color,1910,788,2485,5759,English,USA,R,2,4,2,0
' Black and White',1911,1661,3643,5761,English,UK,PG,2,4,2,0
' Black and White',1642,1361,1614,5762,English,USA,NC-17,2,4,2,0
Color,1914,1664,3644,5763,English,USA,R,2,4,2,0
Color,1915,86,441,281,English,USA,PG-13,2,4,2,0
Color,1917,1666,3646,5766,English,USA,PG-13,2,4,2,0
Color,1919,13,26,343,English,USA,R,2,4,2,0
Color,42,279,1694,4165,English,USA,R,3,4,4,0
Color,1923,1669,2412,2324,English,USA,?,1,4,2,0
Color,1925,35,104,530,English,UK,R,1,4,2,0
Color,1926,1670,2731,5774,English,USA,R,2,4,2,0
Color,830,778,2726,2387,English,USA,PG-13,3,4,2,0
Color,1929,1672,3653,5777,English,'South Africa',R,2,4,2,0
' Black and White',1937,1679,3661,5783,English,USA,'Not Rated',2,1,2,0
' Black and White',1940,1682,3450,3679,English,USA,'Not Rated',2,4,2,0
' Black and White',1947,63,735,4518,English,USA,R,2,3,2,1
Color,1200,265,3668,1179,English,USA,PG-13,2,4,2,0
Color,1017,32,2297,5792,English,Spain,R,2,4,2,0
Color,1950,1689,3671,466,French,France,Unrated,1,4,2,0
Color,709,53,65,4617,English,USA,R,3,4,2,1
Color,548,1,627,4565,English,USA,X,2,3,2,1
Color,1093,1691,3673,5795,English,UK,PG-13,1,4,2,1
Color,1953,1693,3675,663,English,USA,R,2,4,2,0
Color,1954,1694,3676,5797,English,France,PG-13,2,4,2,1
Color,1955,1695,3677,246,Spanish,Mexico,R,2,4,2,1
Color,1956,306,3678,5799,English,USA,PG-13,2,4,2,1
Color,1958,983,3680,3388,English,USA,PG-13,2,4,2,1
Color,1323,397,3683,5802,English,USA,PG-13,1,4,2,0
Color,1962,1698,3684,5803,Dzongkha,Australia,?,2,4,2,0
' Black and White',178,912,3688,5807,German,Germany,R,2,4,2,1
Color,1967,1703,3689,1814,English,USA,R,1,4,2,0
Color,1179,384,779,122,English,USA,R,1,4,4,1
Color,1970,1705,2548,5811,English,USA,R,2,4,2,0
Color,1971,1706,634,2770,English,USA,PG-13,1,4,2,1
Color,1843,205,3693,5812,English,UK,R,1,4,2,0
Color,1972,1707,1473,4808,Hindi,India,PG,1,4,2,1
Color,1973,206,950,1491,English,UK,R,1,4,2,0
Color,1975,1567,3697,5814,English,USA,R,2,4,2,1
Color,1977,1711,3698,5815,Arabic,France,PG,1,4,2,0
Color,1979,1712,3700,5817,Hebrew,Israel,Unrated,1,4,2,0
Color,1980,1713,3701,3391,English,India,?,4,4,-1,0
Color,1981,526,1960,5819,French,France,R,1,2,2,0
Color,1982,65,3702,3174,English,USA,R,1,4,2,0
Color,10,95,611,481,English,USA,R,3,4,2,1
Color,1984,1715,573,4614,English,USA,PG-13,2,4,2,1
Color,1985,997,3704,5821,English,USA,R,1,3,2,1
Color,1885,169,3705,5822,English,USA,?,1,3,2,1
Color,1350,1716,3706,5823,English,USA,R,1,4,2,1
Color,793,1717,3707,5824,English,USA,R,1,4,2,1
Color,842,236,429,675,English,Canada,R,2,3,2,1
Color,1357,327,1219,2906,English,USA,R,1,4,2,1
Color,33,627,3265,5827,English,USA,PG-13,1,4,2,1
Color,1987,1525,3710,5829,Spanish,Argentina,R,1,4,2,0
Color,1989,1721,2330,5831,English,USA,R,1,4,2,0
Color,1990,1722,1430,128,English,USA,R,1,4,2,1
Color,1710,1210,3712,5764,English,France,R,1,3,2,0
' Black and White',1991,350,3713,5832,English,USA,R,1,4,2,0
Color,1142,1724,3626,5222,English,USA,R,1,4,2,0
Color,1993,1725,3715,4222,English,USA,R,1,4,1,0
' Black and White',1996,1727,3716,5835,English,USA,G,1,1,2,0
Color,1997,508,983,4413,English,USA,PG,1,4,2,0
Color,1998,1527,3491,5836,English,USA,R,1,4,2,0
Color,1199,68,1900,4804,English,USA,PG-13,1,4,2,0
Color,1999,1728,3717,5396,English,USA,?,1,4,2,0
Color,1430,1729,3719,5838,English,USA,R,1,4,2,0
Color,2000,1296,3720,1829,English,Canada,'Not Rated',1,4,2,0
Color,2001,55,3721,4724,English,USA,R,2,4,2,0
Color,1095,1316,3091,1369,English,USA,R,2,4,2,0
Color,89,56,226,247,English,USA,PG-13,4,4,4,1
Color,2013,1739,3731,5847,English,USA,Approved,2,1,2,1
Color,2014,1462,3732,5848,Spanish,Argentina,R,1,4,2,0
Color,2016,1741,3733,5849,English,UK,PG-13,1,4,2,0
Color,129,35,251,2831,English,UK,R,1,4,2,1
Color,1470,1746,3739,5855,Danish,Denmark,R,1,4,2,1
Color,2022,26,669,532,English,USA,R,1,4,2,0
Color,2023,1747,3740,5856,Vietnamese,USA,R,1,4,4,0
Color,2024,321,122,265,English,USA,PG,1,4,2,0
Color,2025,1296,3184,3720,English,Canada,'Not Rated',1,4,2,0
Color,377,99,1150,4365,English,USA,R,4,4,2,0
' Black and White',2028,65,243,479,English,USA,R,1,4,2,0
Color,2029,1398,3744,5860,English,India,?,1,4,2,0
Color,601,1752,3748,5862,English,USA,R,1,3,2,1
Color,1826,1251,3750,5864,English,USA,R,1,4,1,1
Color,151,937,3755,5868,English,USA,R,1,3,2,1
Color,33,234,1074,1710,English,USA,R,1,4,2,1
Color,426,1755,325,4962,English,USA,R,1,4,2,1
Color,2035,1757,3756,5870,Spanish,Mexico,?,1,4,2,0
Color,245,63,64,4256,English,USA,PG-13,4,4,2,0
Color,872,1216,3757,4808,Hindi,India,R,2,4,2,1
Color,1185,91,271,1793,English,USA,R,1,4,2,1
Color,524,99,130,329,English,Germany,R,3,4,2,0
Color,2036,450,469,676,English,USA,R,1,4,2,1
Color,2037,68,1375,2455,English,USA,PG-13,1,4,2,1
Color,169,397,26,2387,English,USA,R,1,3,2,1
Color,737,303,3759,5872,Italian,Italy,Approved,1,2,4,1
Color,2038,1760,3760,5873,Portuguese,Brazil,R,2,4,2,0
Color,2039,1761,3761,5874,English,USA,PG-13,1,4,2,0
Color,2040,1762,3762,5875,English,USA,R,1,4,2,0
Color,1297,1763,1763,1763,English,Canada,'Not Rated',1,4,2,0
Color,2041,86,554,446,English,USA,?,1,4,2,0
Color,2043,1765,3764,5877,Spanish,USA,?,1,4,2,0
Color,318,1663,1148,5881,English,USA,PG,2,3,2,0
Color,2051,32,530,1654,English,USA,R,2,4,2,1
' Black and White',1594,205,3771,5884,English,UK,?,1,4,2,0
Color,2052,1772,1546,5885,English,USA,R,1,3,2,1
' Black and White',2054,1773,3773,5886,English,Canada,?,1,4,1,0
Color,2056,1775,3775,5888,English,Canada,R,1,4,2,0
Color,2057,1776,3776,5889,Indonesian,Indonesia,R,1,4,2,1
Color,543,237,1744,3382,English,USA,PG,1,3,4,1
Color,469,157,987,873,English,USA,R,1,3,2,1
Color,2064,1780,3781,5898,English,USA,R,1,4,2,1
Color,259,657,1208,3091,English,USA,R,1,3,2,1
Color,494,1781,3782,3248,English,UK,Approved,1,2,2,1
Color,2065,372,3783,2176,English,USA,R,1,4,2,1
Color,2066,1782,3784,5899,English,UK,R,1,3,2,1
Color,2067,1783,3785,5900,English,USA,PG,2,4,2,1
Color,764,1110,282,3117,English,USA,PG-13,1,4,2,1
Color,2068,1784,3786,5901,Japanese,Japan,PG,4,4,2,0
Color,1112,350,746,645,English,USA,R,2,4,2,1
Color,2069,611,2191,5902,English,USA,R,1,4,2,1
Color,926,1785,3787,2758,English,USA,R,1,4,2,1
Color,2070,1004,3788,5903,English,USA,X,1,2,2,1
Color,1480,5,457,5907,English,USA,R,2,4,2,1
Color,2074,1791,258,5909,English,USA,R,1,4,2,1
Color,1142,93,1563,4387,English,USA,R,1,4,2,1
Color,689,6,80,674,English,USA,PG-13,2,4,2,1
Color,2079,569,3798,5914,English,USA,R,1,4,2,1
Color,2080,1794,3799,5915,English,USA,PG-13,1,4,2,1
Color,1588,21,3800,5916,English,USA,R,1,4,2,1
Color,1452,1795,2206,291,English,UK,R,1,4,2,1
Color,1135,384,17,5596,English,UK,R,2,4,2,1
Color,2081,98,3801,5917,English,USA,PG,1,4,2,1
Color,2082,537,624,2658,English,USA,R,1,4,2,1
Color,46,366,2338,2509,English,USA,PG,3,4,2,1
Color,2083,1796,3802,5919,English,USA,R,1,4,2,0
Color,2084,559,3803,5920,English,USA,PG-13,1,4,2,0
' Black and White',2085,1667,3804,5921,Hindi,India,?,1,4,4,0
Color,890,1797,3805,5922,English,USA,NC-17,1,4,2,0
Color,473,336,2063,2426,English,USA,R,2,4,2,0
Color,2086,915,2326,3042,English,USA,R,1,4,2,0
Color,1775,637,2962,43,English,USA,R,1,4,2,0
Color,2087,791,405,5471,English,USA,R,1,4,2,0
Color,2090,995,323,1199,English,USA,R,1,4,2,0
Color,2092,1800,228,567,English,USA,PG-13,1,4,1,0
Color,16,178,2195,4142,English,USA,PG-13,4,4,4,0
Color,2093,1801,3808,5926,Indonesian,UK,'Not Rated',1,4,2,0
Color,2094,1802,3636,5927,English,USA,R,1,4,1,0
Color,2095,1803,3809,5928,English,UK,PG-13,1,4,2,0
Color,2097,1805,3811,5931,English,'New Zealand',PG,1,4,2,0
Color,2098,1806,3812,5932,English,Denmark,G,1,4,2,0
Color,2099,1718,1822,5933,English,USA,PG-13,1,4,2,0
Color,2100,1807,1061,5934,Hindi,India,?,1,4,4,0
Color,2101,1808,1566,3091,English,USA,R,1,4,2,0
Color,2102,278,2336,4315,English,USA,R,1,4,2,0
Color,528,1809,3049,5292,English,USA,R,1,4,2,0
Color,640,65,3815,168,English,USA,R,1,4,2,0
' Black and White',2106,1813,3677,5938,English,USA,'Not Rated',1,4,1,0
Color,2107,1814,3817,5939,English,USA,R,1,4,2,0
Color,2108,311,3818,5940,English,USA,R,1,4,2,0
Color,882,1263,3820,5942,English,Germany,R,1,4,2,0
Color,2110,1330,597,5943,English,USA,R,1,4,2,0
Color,464,169,1301,3309,English,UK,R,3,4,2,0
' Black and White',1901,373,1745,800,English,USA,'Not Rated',1,2,2,1
Color,2137,1837,1329,4543,English,USA,R,1,4,2,0
Color,2138,1838,3838,5965,Romanian,Romania,'Not Rated',1,4,2,1
Color,312,1839,3840,5966,English,USA,R,1,4,2,0
Color,2036,1450,3841,1899,English,USA,R,1,4,2,0
Color,605,1841,3843,5968,English,USA,R,1,4,2,1
Color,2141,67,579,1430,English,USA,R,1,4,2,0
Color,793,1843,3845,5970,English,USA,R,1,4,2,0
Color,1090,138,255,2459,English,USA,PG-13,3,4,2,1
Color,2142,58,731,3398,English,USA,R,1,4,2,0
Color,2145,1845,765,932,English,USA,R,1,4,2,1
Color,2146,1846,3848,5972,English,USA,PG,1,4,2,0
Color,2148,1849,3851,5974,Persian,Iran,PG-13,1,4,2,1
Color,1686,1128,3853,5976,English,USA,R,1,3,2,1
Color,1839,1851,3854,5977,English,USA,R,1,3,2,1
Color,1311,1852,3843,1982,English,France,R,1,4,2,1
Color,381,1569,3014,1738,English,France,R,1,4,2,0
Color,2155,1856,3860,5982,English,USA,'Not Rated',1,4,2,0
Color,450,1265,3861,5983,Norwegian,Norway,'Not Rated',1,4,2,0
Color,2156,1857,3862,1894,English,USA,PG-13,1,4,2,1
Color,142,42,287,5985,English,USA,PG,1,3,2,1
Color,2158,653,3865,2894,English,USA,R,1,4,2,1
Color,22,750,2034,3715,English,USA,R,1,4,2,1
Color,2159,1315,2776,3648,English,UK,'Not Rated',1,4,2,0
Color,2101,1808,3867,5988,English,USA,R,1,4,2,0
Color,331,61,2911,4985,English,USA,PG-13,3,4,2,1
Color,222,1862,3869,5990,English,USA,R,1,4,2,0
Color,2160,1110,3870,811,English,UK,R,1,4,2,0
Color,1458,1865,3872,5993,English,USA,PG-13,1,3,4,1
Color,1641,1867,3874,5995,English,USA,NC-17,1,4,2,1
Color,16,19,1044,4133,English,'New Zealand',PG-13,4,4,4,0
Color,444,592,2545,2956,English,Australia,R,3,4,2,0
Color,2165,350,3876,5997,English,USA,R,1,4,2,1
Color,2166,1869,3877,5998,English,USA,PG-13,1,4,2,0
Color,2167,1870,3878,5999,English,USA,R,1,4,2,1
' Black and White',2175,1874,3884,6003,English,USA,Approved,1,1,2,1
' Black and White',2176,1875,3885,6004,English,USA,R,1,4,2,1
Color,2177,1876,3886,6005,English,USA,R,1,2,4,1
Color,1878,1878,3888,6007,English,USA,PG-13,1,4,2,0
Color,2178,1879,3889,6008,English,USA,PG-13,1,4,2,0
Color,2179,204,835,6009,English,USA,R,1,4,2,0
' Black and White',421,1884,2066,6016,English,UK,Approved,1,2,2,0
Color,2186,1763,1763,1763,English,USA,?,1,4,1,0
Color,1896,1886,3895,4062,English,USA,PG,1,4,2,1
Color,2190,1888,3897,6019,English,USA,G,1,3,2,1
Color,1895,1889,3898,6020,English,USA,R,1,4,1,1
Color,2192,1890,3899,6022,English,USA,PG,1,3,2,1
Color,910,13,696,1883,English,USA,R,1,4,2,1
Color,2194,1822,3216,3848,English,USA,PG-13,1,4,2,1
Color,2196,1893,3902,6025,English,USA,R,1,4,2,1
Color,2197,1894,3903,6026,English,USA,PG,1,4,2,1
Color,2198,1895,3904,6027,Dari,Afghanistan,PG-13,1,4,2,1
Color,2199,1896,3905,6028,English,USA,Unrated,1,4,2,1
Color,2200,1897,3906,6029,English,USA,R,1,4,2,1
Color,2197,1894,3907,6030,English,USA,PG,1,4,2,1
Color,1200,1898,2011,1179,English,USA,R,1,4,2,1
Color,2201,271,1212,1035,English,USA,R,1,4,2,1
' Black and White',1652,1899,1128,1330,English,USA,R,1,4,2,0
Color,2202,13,407,1167,English,USA,R,1,4,2,0
Color,2203,1900,3908,3697,English,USA,R,1,4,2,0
Color,2022,1795,807,4147,English,USA,R,1,4,2,0
Color,2205,1901,3909,6032,English,USA,?,1,4,2,0
' Black and White',1270,1902,3910,6033,Japanese,Japan,Unrated,2,2,4,0
Color,2206,1903,3911,6034,English,USA,'Not Rated',1,4,2,0
Color,41,1904,3913,6036,English,USA,'Not Rated',1,4,2,0
Color,2208,1905,3914,6037,English,France,R,1,4,2,0
Color,119,110,2143,4174,English,USA,PG,4,4,2,1
Color,2142,1906,3915,6038,English,USA,R,1,4,2,0
Color,2209,350,469,6039,English,USA,R,1,4,2,0
Color,2210,411,3916,6040,English,UK,R,1,4,2,0
Color,2212,603,3918,6041,English,USA,PG-13,1,4,2,0
Color,2213,1102,3919,6042,English,USA,'Not Rated',1,4,2,0
Color,1231,1118,3037,5121,English,USA,PG-13,3,4,2,1
Color,2224,1919,3930,6055,English,USA,?,1,4,2,0
Color,6,29,375,182,English,USA,PG,4,4,4,0
Color,1453,1922,3933,6058,English,USA,R,1,3,2,1
Color,116,1371,3934,6059,English,UK,R,2,4,2,0
Color,2227,351,878,1814,English,UK,R,1,4,2,0
Color,2228,1924,3936,6060,English,USA,Unrated,1,4,2,0
' Black and White',2230,1874,3938,6062,English,USA,Unrated,1,1,2,1
Color,1810,1927,3940,6064,English,USA,PG-13,1,3,2,1
Color,2232,1101,3941,6065,Swedish,Sweden,?,3,4,4,0
Color,670,368,856,1179,English,USA,PG,1,4,2,1
Color,1643,670,3943,6066,English,USA,R,1,4,2,0
Color,1655,1929,3944,6067,English,USA,R,1,4,2,1
Color,255,376,3036,6069,English,UK,PG,1,3,2,1
Color,1615,1931,3946,6070,Spanish,USA,R,1,4,2,1
Color,2234,1932,3947,6071,English,USA,?,1,4,2,0
Color,2235,1933,3948,6072,English,USA,Unrated,1,4,2,1
Color,2236,1934,3949,6073,English,USA,PG,1,4,2,0
' Black and White',2238,1935,3951,6075,Italian,Italy,X,1,3,2,0
Color,686,1937,3953,6077,English,USA,PG-13,3,4,2,1
Color,2244,1942,3959,6084,English,USA,PG,1,4,2,1
' Black and White',2245,1943,3960,6085,English,USA,Passed,1,1,2,1
Color,2246,1944,3962,6086,English,France,'Not Rated',2,4,2,0
Color,2247,1945,1763,1763,Hebrew,Israel,?,1,4,2,0
Color,2248,1946,3963,6087,English,USA,R,2,4,2,0
Color,2249,1947,3964,6088,English,USA,R,1,3,2,1
Color,469,157,806,437,English,USA,R,1,3,2,1
Color,729,1954,3972,1160,English,USA,PG-13,1,4,2,1
Color,2255,414,243,459,English,USA,R,2,3,2,1
Color,1574,1955,3973,6094,French,France,R,1,4,2,1
Color,556,48,1225,1077,English,USA,PG-13,1,4,1,1
Color,1912,1957,3975,6096,English,USA,Unrated,1,4,1,0
Color,1912,1958,3975,6096,English,USA,R,1,4,1,1
Color,2189,1763,1763,1763,English,India,?,1,4,2,0
' Black and White',2260,666,3978,6098,English,USA,'Not Rated',1,2,2,0
Color,1613,1962,3979,3800,English,USA,R,1,4,2,0
Color,2261,1963,3980,6099,English,USA,R,1,4,2,0
Color,508,460,2429,484,English,USA,PG-13,3,4,4,0
Color,2265,1966,1176,2920,English,USA,R,1,4,2,0
Color,2271,1969,3987,6107,English,USA,R,1,4,2,1
Color,609,109,990,3721,English,USA,R,1,4,2,1
Color,1452,1970,2653,6108,English,USA,R,1,4,2,1
Color,41,1972,3988,6110,English,USA,R,1,4,2,1
Color,2273,1973,3222,6111,English,USA,R,1,3,2,1
Color,760,405,3989,6112,English,USA,R,1,4,2,1
Color,2274,1974,3990,6113,English,USA,Unrated,1,4,2,1
Color,727,1144,1478,2959,English,Canada,R,1,4,2,1
Color,2276,416,2406,6115,English,Australia,R,1,4,1,0
Color,2277,1976,3992,6116,English,USA,R,1,4,1,0
Color,2200,1977,3993,1171,English,USA,R,1,4,1,1
Color,2278,37,3994,6117,English,USA,PG-13,1,4,2,1
Color,1711,1979,605,786,English,UK,R,1,4,2,0
Color,1218,1981,3996,6120,English,USA,R,1,4,2,0
' Black and White',2283,1984,4001,6125,English,USA,?,1,4,2,0
Color,2296,1995,4016,6140,English,USA,'Not Rated',1,4,2,0
Color,2297,1996,2310,6141,English,USA,R,1,4,2,1
' Black and White',2299,1998,4018,6143,English,USA,Approved,1,2,1,1
Color,52,211,4020,6145,English,USA,R,1,4,2,1
Color,737,303,4021,6146,Italian,Italy,R,1,2,2,1
Color,2301,2001,4023,6148,English,USA,Unrated,1,4,2,1
Color,2302,2002,4024,6149,English,USA,PG-13,1,4,2,1
Color,906,834,247,6150,English,USA,R,1,4,2,0
Color,2303,2004,4026,6152,English,USA,?,1,4,2,0
Color,2304,2005,4027,6153,English,USA,PG-13,1,4,2,0
Color,151,50,2611,4653,English,USA,R,3,4,2,0
Color,2310,2012,4034,6162,English,USA,PG-13,1,4,2,0
Color,2316,2016,4040,6166,Persian,Iran,PG,1,4,2,1
Color,2317,1510,4041,6167,English,UK,'Not Rated',1,4,2,1
' Black and White',437,2017,4042,6168,English,USA,R,1,3,2,1
Color,2091,2020,4045,6171,English,USA,PG-13,1,4,2,1
Color,2320,848,2748,6172,English,USA,R,1,2,2,1
Color,236,2022,4047,3780,English,USA,PG-13,1,4,1,1
Color,1461,2023,4048,6174,English,Ireland,R,1,4,2,1
' Black and White',2322,2024,4049,6175,English,USA,?,1,4,2,0
Color,2323,2025,4050,6176,English,USA,Unrated,1,4,2,0
Color,624,858,3164,5245,English,USA,R,1,3,2,1
Color,2327,2029,4054,6180,English,USA,?,1,4,1,0
Color,2329,2031,4056,6182,English,USA,?,1,4,1,0
Color,942,1250,4057,6183,English,USA,R,1,3,2,1
Color,2333,2034,4059,6186,English,USA,R,1,4,2,1
Color,1896,1463,4062,2077,English,USA,PG,1,4,2,1
Color,2338,2039,4063,6189,English,USA,R,1,4,2,1
